subject,Position,Length,context,item,sentences,answer,yes_ratio
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Object,SFN,surface,17,손님은 매장에 진열된 세 켤레의 신발을 신어보았지만%2C 마음에 드는 것이 없어서 결국 어떤 신발도 사지 않았다.<br>신발 대신 모자를 사기 위해 매장을 둘러보기로 했다.<br>직원의 추천에도 불구하고%2C 손님은 신발을 사지 않았다.<br><br> 요약문장: 손님이 모든 신발을 안 샀다.,예,1
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Object,LFN,inverse,8,고객은 매장에 전시된 신상 의자 네 개 중에서 두 개만 구매하고%2C 나머지 두 개는 디자인이나 가격이 마음에 들지 않아 사지 않았다.<br>고객은 구매한 의자 두 개를 배달 서비스로 보내기로 했다.<br><br> 요약문장: 고객이 모든 의자를 사지 않았다.,아니오,0
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Object,LFN,inverse,16,직원은 진열된 다섯 종류의 가방 중 두 개만 판매하고%2C 세 개의 가방은 판매하지 않았다.<br>나머지 가방들은 아직 가격이 비싸서 팔리지 않았다.<br>직원은 팔리지 않은 가방들을 다시 진열대에 올려두었다.<br><br> 요약문장: 직원이 모든 가방을 팔지 않았다.,아니오,0
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Subject,LFN,inverse,4,선배 세 분 중 두 분은 라면을 먹었지만%2C 한 선배는 라면을 먹지 않았다.<br>그 선배는 라면 대신 밥이나 샐러드를 선택했으며%2C 라면을 먹은 선배들은 매운맛이 강해 더 이상 먹지 않았다.<br>결국 라면 몇 개가 남았다.<br><br> 요약문장: 모든 선배가 라면을 먹지 않았다.,아니오,0
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Object,LFN,surface,15,후배는 동아리방 상자에 있는 약 열 가지 종류를 전부 확인하고%2C 어떤 약도 버리지 않기로 결정했다.<br>모든 약의 유통기한이 남았고%2C 나중에 비상시에 사용할 수도 있다는 생각이 들었기 때문이다.<br><br><br> 요약문장: 후배가  모든 약을 버리지 않았다.,예,1
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Subject,SFN,inverse,6,가게에 있던 직원 다섯 명 중 두 명은 신발을 판매했지만%2C <br>나머지 직원들은 손님들과의 실랑이 끝에 신발을 팔지 않았다.<br>신발을 팔지 않은 직원들은 아쉬워하며 판매 기록을 정리했다.<br><br> 요약문장: 모든 직원이 신발을 팔지 않았다.,아니오,0
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Object,SFN,surface,1,한 학생이 친구와 밖에서 눈싸움을 하고 나서 감기에 걸렸다.<br>엄마가 그 학생과 친구에게 각각 약을 세 개씩 주면서 먹으라고 한다.<br>친구는 바로 약 세 개를 먹었다.<br>학생은 약을 집어 들었지만 약이 너무 써서 안 먹었다.<br><br> 요약문장: 학생이 모든 약을 안 먹었다.,NULL,NA
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Subject,SFN,inverse,14,그날 모임에 참석한 일곱 분의 선배들 중 세 분은 과일을 먹었지만%2C 나머지 네 분은 과일을 드시지 않았다.<br>그 선배들은 이미 망고 디저트를 드셨던 것이다.<br>결국 과일을 많이 남기게 되었다.<br><br> 요약문장: 모든 선배가 과일을 안 먹었다.,아니오,0
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Subject,SFN,surface,21,그날 수업에 참석한 학생 여섯 명이 모두 책을 가져왔지만%2C 아무도 책을 읽지 않았다.<br>수업 내용이 워낙 바쁘고 책을 읽을 시간이 없었기 때문이다.<br>선생님은 책 대신 다른 자료로 수업을 진행했다.<br><br> 요약문장: 모든 학생이 책을 안 읽었다.,예,1
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Subject,LFN,inverse,20,매장에서 친구 다섯 명이 가구를 파는 것을 도와주기로 했다.<br>그 중에 두 명의 친구들은 의자를 팔았지만 나머지 친구들은 의자를 팔지 못했다.<br>일부 의자만 판매되고%2C 나머지는 매장에 진열된 채로 있었다.<br><br> 요약문장: 모든 친구가 의자를 팔지 않았다.,아니오,0
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Subject,LFN,surface,11,주말 행사에 참석한 학생 세 명이 모두 라면을 먹을 기회가 있었지만%2C 그 중 누구도 라면을 먹지 않았다.<br>다들 건강을 생각해 라면 대신 다른 음식을 선택했기 때문이다.<br>결과적으로 준비된 라면은 아무도 손대지 않은 채로 남아 있었다.<br><br> 요약문장: 모든 학생이 라면을 먹지 않았다.,예,1
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Subject,LFN,surface,3,사무실에 있는 동료 다섯 명이 상자를 버리는 작업을 맡았지만%2C 아무도 상자를 버리지 않았다.<br>상자 안에 회사 문서가 있을지도 모른다는 걱정이 있었기 때문이다.<br>동료들은 상자들을 다시 정리해두고 추가 확인을 기다리기로 했다.<br><br> 요약문장: 모든 동료가 상자를 버리지 않았다.,예,1
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Object,LFN,surface,7,손님은 매장에 진열된 가방 다섯 개를 전부 살펴보았지만%2C 마음에 드는 가방이 없었다.<br>결국 손님은 가방을 하나도 구매하지 않고 그냥 가게를 나갔다.<br>점원은 다른 상품을 추천해보려 했지만 손님은 이미 결정을 내린 상태였다.<br><br> 요약문장: 손님이 모든 가방을 사지 않았다.,예,1
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Object,LFN,inverse,24,손님은 대기실에 놓인 잡지 세 권 중에 두 권만 읽고%2C 나머지 한 권은 읽지 않았다.<br>나머지 잡지들은 이미 오래된 내용이어서 손이 가지 않았다.<br>손님은 다 읽은 잡지를 다시 제자리에 두었다.<br><br> 요약문장: 손님이 모든 잡지를 읽지 않았다.,예,1
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Object,SFN,inverse,2,선생님이 옷 가게에서 다섯 벌의 옷을 골랐지만%2C 그 중 두 벌만 샀다.<br>나머지 옷들은 가격이 비싸거나 마음에 들지 않아 사지 않았다.<br>선생님은 구매한 옷 두 벌을 기분 좋게 포장해 들고 나왔다.<br><br> 요약문장: 선생님이 모든 옷을 안 샀다.,NULL,NA
1734695200-d8346e32ebae658c5f55f60e8fb7aad7,Subject,LFN,inverse,12,그날 학교에 계셨던 선생님들 다섯 분이 창고에 있는 라면들을 정리하기로 했지만 <br>그 중에 두 분만 라면을 버리고 다른 분들은 버리지 않았다.<br>상태가 괜찮은 라면은 학생들에게 나눠주거나 학교 행사에 사용할 계획이었다.<br>결국 라면 몇 개는 그대로 창고에 보관되었다.<br><br> 요약문장: 모든 선생님이 라면을 버리지 않았다.,아니오,0
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Subject,SFN,inverse,20,매장에서 친구 다섯 명이 가구를 파는 것을 도와주기로 했다.<br>그 중에 두 명의 친구들은 의자를 팔았지만 나머지 친구들은 의자를 팔지 못했다.<br>일부 의자만 판매되고%2C 나머지는 매장에 진열된 채로 있었다.<br><br> 요약문장: 모든 친구가 의자를 안 팔았다.,아니오,0
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Object,SFN,surface,7,손님은 매장에 진열된 가방 다섯 개를 전부 살펴보았지만%2C 마음에 드는 가방이 없었다.<br>결국 손님은 가방을 하나도 구매하지 않고 그냥 가게를 나갔다.<br>점원은 다른 상품을 추천해보려 했지만 손님은 이미 결정을 내린 상태였다.<br><br> 요약문장: 손님이 모든 가방을 안 샀다.,예,1
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Object,LFN,surface,13,동료는 냉장고에 남아 있던 네 송이의 포도를 살펴봤지만%2C 어떤 포도도 버리지 않기로 했다.<br>포도가 아직 신선하고 먹을 수 있는 상태였기 때문이다.<br>그래서 동료는 포도를 회의실에 두고 다른 사람들이 먹을 수 있도록 했다.<br><br> 요약문장: 동료가 모든 포도를 버리지 않았다.,예,1
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Subject,SFN,surface,3,사무실에 있는 동료 다섯 명이 상자를 버리는 작업을 맡았지만%2C 아무도 상자를 버리지 않았다.<br>상자 안에 회사 문서가 있을지도 모른다는 걱정이 있었기 때문이다.<br>동료들은 상자들을 다시 정리해두고 추가 확인을 기다리기로 했다.<br><br> 요약문장: 모든 동료가 상자를 안 버렸다.,예,1
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Object,SFN,surface,23,친구는 매장에 진열된 컵 다섯 개를 살펴보았지만%2C 결국 어떤 컵도 구매하지 않았다.<br>가격이 너무 비싸거나 원하는 스타일을 찾지 못했기 때문이다.<br>친구는 컵 대신 다른 물건을 구매하기로 했다.<br><br> 요약문장: 친구가 모든 컵을 안 샀다.,예,1
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Object,SFN,surface,15,후배는 동아리방 상자에 있는 약 열 가지 종류를 전부 확인하고%2C 어떤 약도 버리지 않기로 결정했다.<br>모든 약의 유통기한이 남았고%2C 나중에 비상시에 사용할 수도 있다는 생각이 들었기 때문이다.<br><br><br> 요약문장: 후배가  모든 약을 안 버렸다.,예,1
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Object,SFN,inverse,24,손님은 대기실에 놓인 잡지 세 권 중에 두 권만 읽고%2C 나머지 한 권은 읽지 않았다.<br>나머지 잡지들은 이미 오래된 내용이어서 손이 가지 않았다.<br>손님은 다 읽은 잡지를 다시 제자리에 두었다.<br><br> 요약문장: 손님이 모든 잡지를 안 읽었다.,예,1
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Object,SFN,inverse,8,고객은 매장에 전시된 신상 의자 네 개 중에서 두 개만 구매하고%2C 나머지 두 개는 디자인이나 가격이 마음에 들지 않아 사지 않았다.<br>고객은 구매한 의자 두 개를 배달 서비스로 보내기로 했다.<br><br> 요약문장: 고객이 모든 의자를 안 샀다.,아니오,0
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Subject,LFN,inverse,10,세 명의 친구들이 모두 문구점에 가서 지우개를 살펴봤지만%2C 그 중 두 명만 지우개를 샀다.<br>다른 친구는 이미 가지고 있거나 지우개를 자주 사용하지 않아 구매하지 않았다.<br><br><br> 요약문장: 모든 친구가 지우개를 사지 않았다.,아니오,0
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Subject,LFN,surface,1,학생 세 명이 밖에서 눈싸움을 하고 나서 감기에 걸렸다.<br>엄마가 학생들에게 각각 약을 주면서 먹으라고 했다.<br>학생 두 명이 약을 집어 들었지만 너무 커서 안 먹었고%2C 나머지 학생도 너무 써서  안 먹었다.<br><br> 요약문장: 모든 학생이 약을 먹지 않았다.,아니오,0
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Subject,LFN,inverse,2,다섯 명의 선생님들이 함께 쇼핑을 갔지만%2C 두 명만 옷을 샀다.<br>나머지 선생님들은 가격이 너무 비싸거나 마음에 드는 옷을 찾지 못해 사지 않았다.<br>나머지 선생님들은 아쉬운 표정으로 가게를 나섰다.<br><br> 요약문장: 모든 선생님이 옷을 사지 않았다.,아니오,0
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Subject,SFN,inverse,12,그날 학교에 계셨던 선생님들 다섯 분이 창고에 있는 라면들을 정리하기로 했지만 <br>그 중에 두 분만 라면을 버리고 다른 분들은 버리지 않았다.<br>상태가 괜찮은 라면은 학생들에게 나눠주거나 학교 행사에 사용할 계획이었다.<br>결국 라면 몇 개는 그대로 창고에 보관되었다.<br><br> 요약문장: 모든 선생님이 라면을 버렸다.,아니오,0
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Object,LFN,surface,21,학생은 도서관에서 여섯 권의 책을 살펴보았지만%2C 결국 어떤 책도 읽지 않기로 했다.<br>책들이 너무 어려워 보였고%2C 다른 과제를 먼저 해야 했기 때문이다.<br>학생은 결국 책을 그대로 두고 다른 공부를 시작했다.<br><br> 요약문장: 학생이 모든 책을 읽지 않았다.,예,1
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Subject,LFN,surface,9,행사에 참석한 다섯 명의 참가자들이 콜라를 마셔볼 기회가 있었지만%2C 그 중 아무도 콜라를 마시지 않았다.<br>다들 건강을 생각해 탄산음료 대신 다른 음료를 선택했기 때문이다.<br><br><br> 요약문장: 모든 참가자가 콜라를 먹지 않았다.,예,1
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Subject,SFN,surface,19,매장에 방문한 고객 다섯 분이 세일하는 상자들을 살펴보았지만%2C 아무도 상자를 구매하지 않았다.<br>상자들이 고객들의 필요와 맞지 않거나 가격이 너무 비쌌기 때문이다.<br>결과적으로 그날 매장에서 상자는 한 개도 팔리지 않았다.<br><br> 요약문장: 모든 고객이 상자를 안 샀다.,예,1
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Object,LFN,surface,5,후배는 테이블 위에 놓인 세 종류의 과자를 보고 있었지만%2C 건강을 생각해서 아무 과자도 먹지 않기로 했다.<br>대신 과일을 먹으면서 간식을 대신하기로 했고%2C 과자에는 손도 대지 않았다.<br><br> 요약문장: 후배가 모든 과자를 먹지 않았다.,예,1
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Subject,LFN,inverse,18,동료 다섯 명이 다같이 탕비실에 있는 과자를 정리하려 했는데 <br>그 중에  두 명은 상한 과자를 버렸고%2C 다른 세 명은 버리지 않았다.<br>버린 과자는 분리수거하고%2C 남은 과자는 간식 코너에 정리해 두었다.<br><br> 요약문장: 모든 동료가 과자를 버리지 않았다.,아니오,0
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Object,LFN,inverse,6,직원이 손님에게 신발 다섯 켤레를 보여줬다.<br>그 중에서 두 켤레는 팔았지만%2C 나머지 세 켤레는 사이즈가 맞지 않아서 사지를 못했다.<br>직원은 팔린 신발을 포장하며 나머지 신발을 다시 진열대에 올려두었다.<br><br> 요약문장: 직원이 모든 신발을 팔지 않았다.,예,1
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Object,LFN,inverse,14,선배는 접시에 담긴 일곱가지 과일 중에서 사과와 바나나만 먹고%2C 나머지 과일들은 먹지 않았다.<br>너무 달아서 먹지 않기로 했고%2C 배는 이미 배부른 상태라 남겨두었다.<br>선배는 남은 과일을 후배들에게 나눠주었다.<br><br> 요약문장: 선배가 모든 과일을 먹지 않았다.,아니오,0
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Subject,SFN,surface,11,주말 행사에 참석한 학생 세 명이 모두 라면을 먹을 기회가 있었지만%2C 그 중 누구도 라면을 먹지 않았다.<br>다들 건강을 생각해 라면 대신 다른 음식을 선택했기 때문이다.<br>결과적으로 준비된 라면은 아무도 손대지 않은 채로 남아 있었다.<br><br> 요약문장: 모든 학생이 라면을 안 먹었다.,아니오,0
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Object,SFN,inverse,16,직원은 진열된 다섯 종류의 가방 중 두 개만 판매하고%2C 세 개의 가방은 판매하지 않았다.<br>나머지 가방들은 아직 가격이 비싸서 팔리지 않았다.<br>직원은 팔리지 않은 가방들을 다시 진열대에 올려두었다.<br><br> 요약문장: 직원이 모든 가방을 안 팔았다.,아니오,0
1734695752-d8346e32ebae658c5f55f60e8fb7aad7,Subject,SFN,inverse,4,선배 세 분 중 두 분은 라면을 먹었지만%2C 한 선배는 라면을 먹지 않았다.<br>그 선배는 라면 대신 밥이나 샐러드를 선택했으며%2C 라면을 먹은 선배들은 매운맛이 강해 더 이상 먹지 않았다.<br>결국 라면 몇 개가 남았다.<br><br> 요약문장: 모든 선배가 라면을 안 먹었다.,아니오,0
